Year,Geography,Code,Name,Population
2021,wijken,SA,Driemond,1664
2021,wijken,SB,Bloemendalerpolder,
2021,wijken,SC,Weesp-Noordwest,
2021,wijken,SD,Weesp Binnenstad/Zuid,
2021,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2021,wijken,TA,Amstel III/Bullewijk,1624
2021,wijken,TB,Venserpolder,8498
2021,wijken,TC,Amsterdamse Poort e.o.,8399
2021,wijken,TD,H-buurt,7666
2021,wijken,TE,Ganzenhoef e.o.,7647
2021,wijken,TF,Geerdinkhof/Kantershof,7118
2021,wijken,TG,Bijlmermuseum,7740
2021,wijken,TH,K-buurt,7341
2021,wijken,TJ,Holendrecht,9603
2021,wijken,TK,Nellestein,3029
2021,wijken,TL,Reigersbos,8514
2021,wijken,TM,Gein,11233
2022,wijken,AA,Haarlemmerbuurt,9169
2022,wijken,AB,Jordaan,19512
2022,wijken,AC,Grachtengordel-West,6528
2022,wijken,AD,Burgwallen-Nieuwe Zijde,4251
2022,wijken,AE,Burgwallen-Oude Zijde,4549
2022,wijken,AF,Nieuwmarkt/Lastage,9752
2022,wijken,AG,Grachtengordel-Zuid,5620
2022,wijken,AH,De Weteringschans,7478
2022,wijken,AJ,Weesperbuurt/Plantage,7298
2022,wijken,AK,Oostelijke Eilanden/Kadijken,13822
2022,wijken,BA,Havens-West,40
2022,wijken,BB,Coenhaven/Minervahaven,624
2022,wijken,EA,Sloterdijk-West,595
2022,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10825
2022,wijken,EC,Houthavens,4382
2022,wijken,ED,De Kolenkit,11442
2022,wijken,EE,Landlust,18764
2022,wijken,EF,Erasmuspark,5814
2022,wijken,EG,Centrale Markt,2385
2022,wijken,EH,Staatsliedenbuurt,12909
2022,wijken,EJ,Frederik Hendrikbuurt,8307
2022,wijken,EK,Van Galenbuurt,8323
2022,wijken,EL,Geuzenbuurt,6655
2022,wijken,EM,Hoofdweg e.o.,10305
2022,wijken,EN,Chassébuurt,6091
2022,wijken,EP,Bellamybuurt,6636
2022,wijken,EQ,Da Costabuurt,4723
2022,wijken,ER,Westindische Buurt,6740
2022,wijken,ES,Van Lennepbuurt,6903
2022,wijken,ET,Overtoomse Sluis,7826
2022,wijken,EU,Helmersbuurt,7487
2022,wijken,EV,Vondelparkbuurt,1796
2022,wijken,FA,Sloterdijk Nieuw-West,1095
2022,wijken,FB,Geuzenveld,18938
2022,wijken,FC,Slotermeer-West,10631
2022,wijken,FD,Slotermeer-Noordoost,9242
2022,wijken,FE,Slotermeer-Zuidoost,6791
2022,wijken,FF,Lutkemeer/Ookmeer,1181
2022,wijken,FG,De Aker,14312
2022,wijken,FH,De Punt,6190
2022,wijken,FJ,Osdorp-Midden,15509
2022,wijken,FK,Osdorp-Oost,17418
2022,wijken,FL,Slotervaart-Noord,7912
2022,wijken,FM,Overtoomse Veld,14199
2022,wijken,FN,Slotervaart-Zuid,10828
2022,wijken,FP,Westlandgracht,12472
2022,wijken,FQ,Sloten/Nieuw-Sloten,14670
2022,wijken,KA,Hoofddorppleinbuurt,11845
2022,wijken,KB,Schinkelbuurt,3982
2022,wijken,KC,Willemspark,5558
2022,wijken,KD,Museumkwartier,12625
2022,wijken,KE,Oude Pijp,14642
2022,wijken,KF,Nieuwe Pijp,12447
2022,wijken,KG,Zuid Pijp,7908
2022,wijken,KH,Stadionbuurt,11778
2022,wijken,KJ,Apollobuurt,8612
2022,wijken,KK,Scheldebuurt,14909
2022,wijken,KL,IJselbuurt,5297
2022,wijken,KM,Rijnbuurt,9126
2022,wijken,KN,Prinses Irenebuurt e.o.,1397
2022,wijken,KP,Zuidas,4280
2022,wijken,KQ,Buitenveldert-West,13733
2022,wijken,KR,Buitenveldert-Oost,8062
2022,wijken,MA,Oostelijk Havengebied,19760
2022,wijken,MB,Weesperzijde,5923
2022,wijken,MC,Oosterparkbuurt,10626
2022,wijken,MD,Transvaalbuurt,9055
2022,wijken,ME,Dapperbuurt,9962
2022,wijken,MF,Indische Buurt-West,12299
2022,wijken,MG,Indische Buurt-Oost,9691
2022,wijken,MH,Zeeburgereiland/Bovendiep,5326
2022,wijken,MJ,IJburg-West,15776
2022,wijken,MK,IJburg-Oost,226
2022,wijken,ML,IJburg-Zuid,8146
2022,wijken,MM,Frankendael,12258
2022,wijken,MN,Middenmeer,15465
2022,wijken,MP,Betondorp,3075
2022,wijken,MQ,Omval/Overamstel,5418
2022,wijken,NA,Oostzanerwerf,8832
2022,wijken,NB,Noordelijke IJ-oevers-West,7190
2022,wijken,NC,Tuindorp Oostzaan,11998
2022,wijken,ND,Kadoelen,3546
2022,wijken,NE,Banne Buiksloot,14720
2022,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,1691
2022,wijken,NG,Elzenhagen,4271
2022,wijken,NH,Buikslotermeer,11781
2022,wijken,NJ,Waterlandpleinbuurt,13742
2022,wijken,NK,Volewijck,9278
2022,wijken,NL,IJplein/Vogelbuurt,8046
2022,wijken,NM,Tuindorp Buiksloot,1898
2022,wijken,NN,Tuindorp Nieuwendam,3473
2022,wijken,NP,Noordelijke IJ-oevers-Oost,302
2022,wijken,NQ,Waterland,2396
2022,wijken,SA,Driemond,1680
2022,wijken,SB,Bloemendalerpolder,
2022,wijken,SC,Weesp-Noordwest,
2022,wijken,SD,Weesp Binnenstad/Zuid,
2022,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2022,wijken,TA,Amstel III/Bullewijk,2596
2022,wijken,TB,Venserpolder,8512
2022,wijken,TC,Amsterdamse Poort e.o.,8276
2022,wijken,TD,H-buurt,7634
2022,wijken,TE,Ganzenhoef e.o.,7652
2022,wijken,TF,Geerdinkhof/Kantershof,7117
2022,wijken,TG,Bijlmermuseum,7722
2022,wijken,TH,K-buurt,7386
2022,wijken,TJ,Holendrecht,9471
2022,wijken,TK,Nellestein,2914
2022,wijken,TL,Reigersbos,8455
2022,wijken,TM,Gein,11208
2023,wijken,AA,Haarlemmerbuurt,9136
2023,wijken,AB,Jordaan,19551
2023,wijken,AC,Grachtengordel-West,6585
2023,wijken,AD,Burgwallen-Nieuwe Zijde,4338
2023,wijken,AE,Burgwallen-Oude Zijde,4569
2023,wijken,AF,Nieuwmarkt/Lastage,9913
2023,wijken,AG,Grachtengordel-Zuid,5865
2023,wijken,AH,De Weteringschans,7554
2023,wijken,AJ,Weesperbuurt/Plantage,7834
2023,wijken,AK,Oostelijke Eilanden/Kadijken,14675
2023,wijken,BA,Havens-West,35
2023,wijken,BB,Coenhaven/Minervahaven,974
2023,wijken,EA,Sloterdijk-West,660
2023,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10818
2023,wijken,EC,Houthavens,4661
2023,wijken,ED,De Kolenkit,11771
2023,wijken,EE,Landlust,18646
2023,wijken,EF,Erasmuspark,5745
2023,wijken,EG,Centrale Markt,2339
2023,wijken,EH,Staatsliedenbuurt,12970
2023,wijken,EJ,Frederik Hendrikbuurt,8198
2023,wijken,EK,Van Galenbuurt,7917
2023,wijken,EL,Geuzenbuurt,6625
2023,wijken,EM,Hoofdweg e.o.,10148
2023,wijken,EN,Chassébuurt,6061
2023,wijken,EP,Bellamybuurt,6375
2023,wijken,EQ,Da Costabuurt,4742
2023,wijken,ER,Westindische Buurt,6691
2023,wijken,ES,Van Lennepbuurt,6895
2023,wijken,ET,Overtoomse Sluis,7943
2023,wijken,EU,Helmersbuurt,7495
2023,wijken,EV,Vondelparkbuurt,1869
2023,wijken,FA,Sloterdijk Nieuw-West,1185
2023,wijken,FB,Geuzenveld,18959
2023,wijken,FC,Slotermeer-West,10703
2023,wijken,FD,Slotermeer-Noordoost,9208
2023,wijken,FE,Slotermeer-Zuidoost,6758
2023,wijken,FF,Lutkemeer/Ookmeer,1252
2023,wijken,FG,De Aker,14436
2023,wijken,FH,De Punt,6334
2023,wijken,FJ,Osdorp-Midden,15486
2023,wijken,FK,Osdorp-Oost,17650
2023,wijken,FL,Slotervaart-Noord,7805
2023,wijken,FM,Overtoomse Veld,14674
2023,wijken,FN,Slotervaart-Zuid,11088
2023,wijken,FP,Westlandgracht,13194
2023,wijken,FQ,Sloten/Nieuw-Sloten,14716
2023,wijken,KA,Hoofddorppleinbuurt,11763
2023,wijken,KB,Schinkelbuurt,3932
2023,wijken,KC,Willemspark,5561
2023,wijken,KD,Museumkwartier,12644
2023,wijken,KE,Oude Pijp,14879
2023,wijken,KF,Nieuwe Pijp,12571
2023,wijken,KG,Zuid Pijp,7917
2023,wijken,KH,Stadionbuurt,11768
2023,wijken,KJ,Apollobuurt,8825
2023,wijken,KK,Scheldebuurt,15002
2023,wijken,KL,IJselbuurt,5227
2023,wijken,KM,Rijnbuurt,8991
2023,wijken,KN,Prinses Irenebuurt e.o.,1401
2023,wijken,KP,Zuidas,5218
2023,wijken,KQ,Buitenveldert-West,14040
2023,wijken,KR,Buitenveldert-Oost,8305
2023,wijken,MA,Oostelijk Havengebied,20575
2023,wijken,MB,Weesperzijde,5892
2023,wijken,MC,Oosterparkbuurt,10693
2023,wijken,MD,Transvaalbuurt,8878
2023,wijken,ME,Dapperbuurt,9996
2023,wijken,MF,Indische Buurt-West,12271
2023,wijken,MG,Indische Buurt-Oost,9810
2023,wijken,MH,Zeeburgereiland/Bovendiep,5679
2023,wijken,MJ,IJburg-West,16306
2023,wijken,MK,IJburg-Oost,622
2023,wijken,ML,IJburg-Zuid,8206
2023,wijken,MM,Frankendael,12580
2023,wijken,MN,Middenmeer,15708
2023,wijken,MP,Betondorp,3082
2023,wijken,MQ,Omval/Overamstel,5554
2023,wijken,NA,Oostzanerwerf,8871
2023,wijken,NB,Noordelijke IJ-oevers-West,9406
2023,wijken,NC,Tuindorp Oostzaan,12048
2023,wijken,ND,Kadoelen,3565
2023,wijken,NE,Banne Buiksloot,14806
2023,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,1703
2023,wijken,NG,Elzenhagen,5261
2023,wijken,NH,Buikslotermeer,11794
2023,wijken,NJ,Waterlandpleinbuurt,13941
2023,wijken,NK,Volewijck,9364
2023,wijken,NL,IJplein/Vogelbuurt,7943
2023,wijken,NM,Tuindorp Buiksloot,1909
2023,wijken,NN,Tuindorp Nieuwendam,3468
2023,wijken,NP,Noordelijke IJ-oevers-Oost,399
2023,wijken,NQ,Waterland,2410
2023,wijken,SA,Driemond,1689
2023,wijken,SB,Bloemendalerpolder,4168
2023,wijken,SC,Weesp-Noordwest,8031
2023,wijken,SD,Weesp Binnenstad/Zuid,5657
2023,wijken,SE,Aetsveld/Oostelijke Vechtoever,4402
2023,wijken,TA,Amstel III/Bullewijk,3546
2023,wijken,TB,Venserpolder,8512
2023,wijken,TC,Amsterdamse Poort e.o.,8272
2023,wijken,TD,H-buurt,7594
2023,wijken,TE,Ganzenhoef e.o.,7716
2023,wijken,TF,Geerdinkhof/Kantershof,7157
2023,wijken,TG,Bijlmermuseum,7793
2023,wijken,TH,K-buurt,7436
2023,wijken,TJ,Holendrecht,9506
2023,wijken,TK,Nellestein,3118
2023,wijken,TL,Reigersbos,8546
2023,wijken,TM,Gein,11221
