Year,Geography,Code,Name,27 - 65 years (%)
2016,wijken,AB,Jordaan,62.7
2016,wijken,AC,Grachtengordel-West,58.6
2016,wijken,AD,Burgwallen-Nieuwe Zijde,65
2016,wijken,AE,Burgwallen-Oude Zijde,62.7
2016,wijken,AF,Nieuwmarkt/Lastage,61.2
2016,wijken,AG,Grachtengordel-Zuid,58.8
2016,wijken,AH,De Weteringschans,60.1
2016,wijken,AJ,Weesperbuurt/Plantage,57.7
2016,wijken,AK,Oostelijke Eilanden/Kadijken,60.9
2016,wijken,BA,Havens-West,76.4
2016,wijken,BB,Coenhaven/Minervahaven,
2016,wijken,EA,Sloterdijk-West,75.2
2016,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.2
2016,wijken,EC,Houthavens,62.1
2016,wijken,ED,De Kolenkit,48.9
2016,wijken,EE,Landlust,58.3
2016,wijken,EF,Erasmuspark,62.3
2016,wijken,EG,Centrale Markt,61.3
2016,wijken,EH,Staatsliedenbuurt,67.3
2016,wijken,EJ,Frederik Hendrikbuurt,66
2016,wijken,EK,Van Galenbuurt,64.8
2016,wijken,EL,Geuzenbuurt,61.9
2016,wijken,EM,Hoofdweg e.o.,61.7
2016,wijken,EN,Chassébuurt,58.5
2016,wijken,EP,Bellamybuurt,65.9
2016,wijken,EQ,Da Costabuurt,63.5
2016,wijken,ER,Westindische Buurt,62
2016,wijken,ES,Van Lennepbuurt,63.4
2016,wijken,ET,Overtoomse Sluis,66.2
2016,wijken,EU,Helmersbuurt,62.4
2016,wijken,EV,Vondelparkbuurt,55.9
2016,wijken,FA,Sloterdijk Nieuw-West,69.8
2016,wijken,FB,Geuzenveld,50.7
2016,wijken,FC,Slotermeer-West,50
2016,wijken,FD,Slotermeer-Noordoost,54
2016,wijken,FE,Slotermeer-Zuidoost,54
2016,wijken,FF,Lutkemeer/Ookmeer,55.6
2016,wijken,FG,De Aker,54.3
2016,wijken,FH,De Punt,49.5
2016,wijken,FJ,Osdorp-Midden,50.5
2016,wijken,FK,Osdorp-Oost,49
2016,wijken,FL,Slotervaart-Noord,50.3
2016,wijken,FM,Overtoomse Veld,48
2016,wijken,FN,Slotervaart-Zuid,47.2
2016,wijken,FP,Westlandgracht,59.4
2016,wijken,FQ,Sloten/Nieuw-Sloten,56.4
2016,wijken,KA,Hoofddorppleinbuurt,62.9
2016,wijken,KB,Schinkelbuurt,66
2016,wijken,KC,Willemspark,56.6
2016,wijken,KD,Museumkwartier,55
2016,wijken,KE,Oude Pijp,62.3
2016,wijken,KF,Nieuwe Pijp,63.1
2016,wijken,KG,Zuid Pijp,59.1
2016,wijken,KH,Stadionbuurt,59.2
2016,wijken,KJ,Apollobuurt,49.9
2016,wijken,KK,Scheldebuurt,55.5
2016,wijken,KL,IJselbuurt,58.4
2016,wijken,KM,Rijnbuurt,58.9
2016,wijken,KN,Prinses Irenebuurt e.o.,48.1
2016,wijken,KP,Zuidas,49.9
2016,wijken,KQ,Buitenveldert-West,49.8
2016,wijken,KR,Buitenveldert-Oost,47.5
2016,wijken,MA,Oostelijk Havengebied,64
2016,wijken,MB,Weesperzijde,61.1
2016,wijken,MC,Oosterparkbuurt,61.4
2016,wijken,MD,Transvaalbuurt,56.3
2016,wijken,ME,Dapperbuurt,59.6
2016,wijken,MF,Indische Buurt-West,60.5
2016,wijken,MG,Indische Buurt-Oost,57.8
2016,wijken,MH,Zeeburgereiland/Bovendiep,32.9
2016,wijken,MJ,IJburg-West,54.6
2016,wijken,MK,IJburg-Oost,
2016,wijken,ML,IJburg-Zuid,54.5
2016,wijken,MM,Frankendael,52.6
2016,wijken,MN,Middenmeer,50.2
2016,wijken,MP,Betondorp,55.5
2016,wijken,MQ,Omval/Overamstel,36.1
2016,wijken,NA,Oostzanerwerf,53.7
2016,wijken,NB,Noordelijke IJ-oevers-West,53.7
2016,wijken,NC,Tuindorp Oostzaan,54.3
2016,wijken,ND,Kadoelen,53.9
2016,wijken,NE,Banne Buiksloot,49.5
2016,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,52.7
2016,wijken,NG,Elzenhagen,55.4
2016,wijken,NH,Buikslotermeer,45.8
2016,wijken,NJ,Waterlandpleinbuurt,50
2016,wijken,NK,Volewijck,56.3
2016,wijken,NL,IJplein/Vogelbuurt,58.7
2016,wijken,NM,Tuindorp Buiksloot,56.2
2016,wijken,NN,Tuindorp Nieuwendam,52.4
2016,wijken,NP,Noordelijke IJ-oevers-Oost,49.4
2016,wijken,NQ,Waterland,52.5
2016,wijken,SA,Driemond,53.3
2016,wijken,TA,Amstel III/Bullewijk,40.4
2016,wijken,TB,Venserpolder,60.4
2016,wijken,TC,Amsterdamse Poort e.o.,43.8
2016,wijken,TD,H-buurt,52.5
2016,wijken,TE,Ganzenhoef e.o.,56.5
2016,wijken,TF,Geerdinkhof/Kantershof,53.6
2016,wijken,TG,Bijlmermuseum,53.4
2016,wijken,TH,K-buurt,52.7
2016,wijken,TJ,Holendrecht,48.9
2016,wijken,TK,Nellestein,56.5
2016,wijken,TL,Reigersbos,56.6
2016,wijken,TM,Gein,58.4
2017,wijken,AA,Haarlemmerbuurt,62.4
2017,wijken,AB,Jordaan,62.5
2017,wijken,AC,Grachtengordel-West,58.9
2017,wijken,AD,Burgwallen-Nieuwe Zijde,65.1
2017,wijken,AE,Burgwallen-Oude Zijde,63
2017,wijken,AF,Nieuwmarkt/Lastage,60.2
2017,wijken,AG,Grachtengordel-Zuid,59.8
2017,wijken,AH,De Weteringschans,60
2017,wijken,AJ,Weesperbuurt/Plantage,59.6
2017,wijken,AK,Oostelijke Eilanden/Kadijken,60.6
2017,wijken,BA,Havens-West,75.6
2017,wijken,BB,Coenhaven/Minervahaven,
2017,wijken,EA,Sloterdijk-West,76.4
2017,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,62.9
2017,wijken,EC,Houthavens,66.9
2017,wijken,ED,De Kolenkit,50.6
2017,wijken,EE,Landlust,58.9
2017,wijken,EF,Erasmuspark,63.3
2017,wijken,EG,Centrale Markt,60.2
2017,wijken,EH,Staatsliedenbuurt,66.8
2017,wijken,EJ,Frederik Hendrikbuurt,66.4
2017,wijken,EK,Van Galenbuurt,64.6
2017,wijken,EL,Geuzenbuurt,62.1
2017,wijken,EM,Hoofdweg e.o.,61.8
2017,wijken,EN,Chassébuurt,59.2
2017,wijken,EP,Bellamybuurt,66.1
2017,wijken,EQ,Da Costabuurt,63.7
2017,wijken,ER,Westindische Buurt,61.7
2017,wijken,ES,Van Lennepbuurt,63.1
2017,wijken,ET,Overtoomse Sluis,66.7
2017,wijken,EU,Helmersbuurt,62
2017,wijken,EV,Vondelparkbuurt,55.8
2017,wijken,FA,Sloterdijk Nieuw-West,61.1
2017,wijken,FB,Geuzenveld,50.9
2017,wijken,FC,Slotermeer-West,50.5
2017,wijken,FD,Slotermeer-Noordoost,53.9
2017,wijken,FE,Slotermeer-Zuidoost,54
2017,wijken,FF,Lutkemeer/Ookmeer,56.7
2017,wijken,FG,De Aker,54.2
2017,wijken,FH,De Punt,49.7
2017,wijken,FJ,Osdorp-Midden,50.3
2017,wijken,FK,Osdorp-Oost,49.6
2017,wijken,FL,Slotervaart-Noord,50.6
2017,wijken,FM,Overtoomse Veld,48.8
2017,wijken,FN,Slotervaart-Zuid,46.3
2017,wijken,FP,Westlandgracht,54.5
2017,wijken,FQ,Sloten/Nieuw-Sloten,56.6
2017,wijken,KA,Hoofddorppleinbuurt,63.2
2017,wijken,KB,Schinkelbuurt,65.3
2017,wijken,KC,Willemspark,56.4
2017,wijken,KD,Museumkwartier,54.4
2017,wijken,KE,Oude Pijp,62.7
2017,wijken,KF,Nieuwe Pijp,62.4
2017,wijken,KG,Zuid Pijp,58.9
2017,wijken,KH,Stadionbuurt,59.2
2017,wijken,KJ,Apollobuurt,49.7
2017,wijken,KK,Scheldebuurt,55.8
2017,wijken,KL,IJselbuurt,57.9
2017,wijken,KM,Rijnbuurt,58.6
2017,wijken,KN,Prinses Irenebuurt e.o.,48.4
2017,wijken,KP,Zuidas,56.1
2017,wijken,KQ,Buitenveldert-West,50.6
2017,wijken,KR,Buitenveldert-Oost,47.9
2017,wijken,MA,Oostelijk Havengebied,64
2017,wijken,MB,Weesperzijde,60.4
2017,wijken,MC,Oosterparkbuurt,61.5
2017,wijken,MD,Transvaalbuurt,57.1
2017,wijken,ME,Dapperbuurt,58.5
2017,wijken,MF,Indische Buurt-West,60.6
2017,wijken,MG,Indische Buurt-Oost,57.9
2017,wijken,MH,Zeeburgereiland/Bovendiep,36
2017,wijken,MJ,IJburg-West,55
2017,wijken,MK,IJburg-Oost,
2017,wijken,ML,IJburg-Zuid,54.9
2017,wijken,MM,Frankendael,53.1
2017,wijken,MN,Middenmeer,50.9
2017,wijken,MP,Betondorp,55.3
2017,wijken,MQ,Omval/Overamstel,39.7
2017,wijken,NA,Oostzanerwerf,53.6
2017,wijken,NB,Noordelijke IJ-oevers-West,50.6
2017,wijken,NC,Tuindorp Oostzaan,54.1
2017,wijken,ND,Kadoelen,52.9
2017,wijken,NE,Banne Buiksloot,50
2017,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,52
2017,wijken,NG,Elzenhagen,55.5
2017,wijken,NH,Buikslotermeer,46.4
2017,wijken,NJ,Waterlandpleinbuurt,50.6
2017,wijken,NK,Volewijck,57.4
2017,wijken,NL,IJplein/Vogelbuurt,58.9
2017,wijken,NM,Tuindorp Buiksloot,55
2017,wijken,NN,Tuindorp Nieuwendam,52.9
2017,wijken,NP,Noordelijke IJ-oevers-Oost,51
2017,wijken,NQ,Waterland,52.1
2017,wijken,SA,Driemond,53.9
2017,wijken,SC,Weesp-Noordwest,
2017,wijken,SD,Weesp Binnenstad/Zuid,
2017,wijken,TA,Amstel III/Bullewijk,29.6
2017,wijken,TB,Venserpolder,60.2
2017,wijken,TC,Amsterdamse Poort e.o.,44.2
2017,wijken,TD,H-buurt,51.2
2017,wijken,TE,Ganzenhoef e.o.,56.3
2017,wijken,TF,Geerdinkhof/Kantershof,52.9
2017,wijken,TG,Bijlmermuseum,52.4
2017,wijken,TH,K-buurt,52.3
2017,wijken,TJ,Holendrecht,49.2
2017,wijken,TK,Nellestein,57.1
2017,wijken,TL,Reigersbos,57.1
2017,wijken,TM,Gein,58.6
2018,wijken,AA,Haarlemmerbuurt,61.8
2018,wijken,AB,Jordaan,62.5
2018,wijken,AC,Grachtengordel-West,58
2018,wijken,AD,Burgwallen-Nieuwe Zijde,66
2018,wijken,AE,Burgwallen-Oude Zijde,63.4
2018,wijken,AF,Nieuwmarkt/Lastage,59.4
2018,wijken,AG,Grachtengordel-Zuid,59.3
2018,wijken,AH,De Weteringschans,60.9
2018,wijken,AJ,Weesperbuurt/Plantage,59
2018,wijken,AK,Oostelijke Eilanden/Kadijken,59.9
2018,wijken,BA,Havens-West,77.4
2018,wijken,BB,Coenhaven/Minervahaven,
2018,wijken,EA,Sloterdijk-West,76.8
2018,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.1
2018,wijken,EC,Houthavens,67.1
2018,wijken,ED,De Kolenkit,51.4
2018,wijken,EE,Landlust,59.7
2018,wijken,EF,Erasmuspark,63.5
2018,wijken,EG,Centrale Markt,61.8
2018,wijken,EH,Staatsliedenbuurt,67
2018,wijken,EJ,Frederik Hendrikbuurt,66
2018,wijken,EK,Van Galenbuurt,65.9
2018,wijken,EL,Geuzenbuurt,62.1
2018,wijken,EM,Hoofdweg e.o.,62.5
2018,wijken,EN,Chassébuurt,59.5
2018,wijken,EP,Bellamybuurt,66.1
2018,wijken,EQ,Da Costabuurt,64.5
2018,wijken,ER,Westindische Buurt,62.2
2018,wijken,ES,Van Lennepbuurt,63
2018,wijken,ET,Overtoomse Sluis,66.2
2018,wijken,EU,Helmersbuurt,62.7
2018,wijken,EV,Vondelparkbuurt,55
2018,wijken,FA,Sloterdijk Nieuw-West,34.1
2018,wijken,FB,Geuzenveld,51.3
2018,wijken,FC,Slotermeer-West,51
2018,wijken,FD,Slotermeer-Noordoost,53.9
2018,wijken,FE,Slotermeer-Zuidoost,55.1
2018,wijken,FF,Lutkemeer/Ookmeer,55.8
2018,wijken,FG,De Aker,54.1
2018,wijken,FH,De Punt,50.9
2018,wijken,FJ,Osdorp-Midden,50.7
2018,wijken,FK,Osdorp-Oost,50.1
2018,wijken,FL,Slotervaart-Noord,50.8
2018,wijken,FM,Overtoomse Veld,49.7
2018,wijken,FN,Slotervaart-Zuid,46.6
2018,wijken,FP,Westlandgracht,51.4
2018,wijken,FQ,Sloten/Nieuw-Sloten,56.3
2018,wijken,KA,Hoofddorppleinbuurt,63.3
2018,wijken,KB,Schinkelbuurt,66.2
2018,wijken,KC,Willemspark,55.8
2018,wijken,KD,Museumkwartier,54.3
2018,wijken,KE,Oude Pijp,63.4
2018,wijken,KF,Nieuwe Pijp,62.8
2018,wijken,KG,Zuid Pijp,59.1
2018,wijken,KH,Stadionbuurt,59.3
2018,wijken,KJ,Apollobuurt,49.7
2018,wijken,KK,Scheldebuurt,56
2018,wijken,KL,IJselbuurt,58.5
2018,wijken,KM,Rijnbuurt,59.2
2018,wijken,KN,Prinses Irenebuurt e.o.,47.5
2018,wijken,KP,Zuidas,60.2
2018,wijken,KQ,Buitenveldert-West,51
2018,wijken,KR,Buitenveldert-Oost,48.5
2018,wijken,MA,Oostelijk Havengebied,63.8
2018,wijken,MB,Weesperzijde,59.3
2018,wijken,MC,Oosterparkbuurt,62.2
2018,wijken,MD,Transvaalbuurt,57.9
2018,wijken,ME,Dapperbuurt,58.3
2018,wijken,MF,Indische Buurt-West,60.8
2018,wijken,MG,Indische Buurt-Oost,58
2018,wijken,MH,Zeeburgereiland/Bovendiep,44.5
2018,wijken,MJ,IJburg-West,55.4
2018,wijken,MK,IJburg-Oost,
2018,wijken,ML,IJburg-Zuid,54.3
2018,wijken,MM,Frankendael,53.6
2018,wijken,MN,Middenmeer,50.9
2018,wijken,MP,Betondorp,54.4
2018,wijken,MQ,Omval/Overamstel,45
2018,wijken,NA,Oostzanerwerf,53.3
2018,wijken,NB,Noordelijke IJ-oevers-West,48
2018,wijken,NC,Tuindorp Oostzaan,54.5
2018,wijken,ND,Kadoelen,53.2
2018,wijken,NE,Banne Buiksloot,50.2
2018,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,52
2018,wijken,NG,Elzenhagen,56.9
2018,wijken,NH,Buikslotermeer,46.5
2018,wijken,NJ,Waterlandpleinbuurt,50.8
2018,wijken,NK,Volewijck,57.4
2018,wijken,NL,IJplein/Vogelbuurt,58.6
2018,wijken,NM,Tuindorp Buiksloot,54.6
2018,wijken,NN,Tuindorp Nieuwendam,52.8
2018,wijken,NP,Noordelijke IJ-oevers-Oost,55.4
2018,wijken,NQ,Waterland,52.4
2018,wijken,SA,Driemond,53.7
2018,wijken,SB,Bloemendalerpolder,
2018,wijken,SC,Weesp-Noordwest,
2018,wijken,SD,Weesp Binnenstad/Zuid,
2018,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2018,wijken,TA,Amstel III/Bullewijk,33.5
2018,wijken,TB,Venserpolder,60.9
2018,wijken,TC,Amsterdamse Poort e.o.,44.9
2018,wijken,TD,H-buurt,51.5
2018,wijken,TE,Ganzenhoef e.o.,56.2
2018,wijken,TF,Geerdinkhof/Kantershof,52.4
2018,wijken,TG,Bijlmermuseum,52.3
2018,wijken,TH,K-buurt,52.4
2018,wijken,TJ,Holendrecht,48.9
2018,wijken,TK,Nellestein,56.7
2018,wijken,TL,Reigersbos,57.1
2018,wijken,TM,Gein,57.8
2019,wijken,AA,Haarlemmerbuurt,61.5
2019,wijken,AB,Jordaan,62.5
2019,wijken,AC,Grachtengordel-West,57.8
2019,wijken,AD,Burgwallen-Nieuwe Zijde,65.3
2019,wijken,AE,Burgwallen-Oude Zijde,64.3
2019,wijken,AF,Nieuwmarkt/Lastage,59.6
2019,wijken,AG,Grachtengordel-Zuid,59.3
2019,wijken,AH,De Weteringschans,60.8
2019,wijken,AJ,Weesperbuurt/Plantage,59.4
2019,wijken,AK,Oostelijke Eilanden/Kadijken,59.7
2019,wijken,BA,Havens-West,78.8
2019,wijken,BB,Coenhaven/Minervahaven,
2019,wijken,EA,Sloterdijk-West,78.6
2019,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.3
2019,wijken,EC,Houthavens,66.7
2019,wijken,ED,De Kolenkit,52.6
2019,wijken,EE,Landlust,60.7
2019,wijken,EF,Erasmuspark,63.9
2019,wijken,EG,Centrale Markt,61.1
2019,wijken,EH,Staatsliedenbuurt,67
2019,wijken,EJ,Frederik Hendrikbuurt,66
2019,wijken,EK,Van Galenbuurt,65.7
2019,wijken,EL,Geuzenbuurt,62.4
2019,wijken,EM,Hoofdweg e.o.,63.4
2019,wijken,EN,Chassébuurt,59.6
2019,wijken,EP,Bellamybuurt,66.5
2019,wijken,EQ,Da Costabuurt,64.7
2019,wijken,ER,Westindische Buurt,62.6
2019,wijken,ES,Van Lennepbuurt,63
2019,wijken,ET,Overtoomse Sluis,66.2
2019,wijken,EU,Helmersbuurt,62.5
2019,wijken,EV,Vondelparkbuurt,54.5
2019,wijken,FA,Sloterdijk Nieuw-West,38.4
2019,wijken,FB,Geuzenveld,51.7
2019,wijken,FC,Slotermeer-West,51.7
2019,wijken,FD,Slotermeer-Noordoost,54.4
2019,wijken,FE,Slotermeer-Zuidoost,54.6
2019,wijken,FF,Lutkemeer/Ookmeer,55.6
2019,wijken,FG,De Aker,54.2
2019,wijken,FH,De Punt,51.7
2019,wijken,FJ,Osdorp-Midden,51.2
2019,wijken,FK,Osdorp-Oost,50.7
2019,wijken,FL,Slotervaart-Noord,51.6
2019,wijken,FM,Overtoomse Veld,51.9
2019,wijken,FN,Slotervaart-Zuid,47.4
2019,wijken,FP,Westlandgracht,53.6
2019,wijken,FQ,Sloten/Nieuw-Sloten,56
2019,wijken,KA,Hoofddorppleinbuurt,64
2019,wijken,KB,Schinkelbuurt,64.9
2019,wijken,KC,Willemspark,56
2019,wijken,KD,Museumkwartier,53.8
2019,wijken,KE,Oude Pijp,64.1
2019,wijken,KF,Nieuwe Pijp,63.5
2019,wijken,KG,Zuid Pijp,58.9
2019,wijken,KH,Stadionbuurt,59.5
2019,wijken,KJ,Apollobuurt,49.8
2019,wijken,KK,Scheldebuurt,56.4
2019,wijken,KL,IJselbuurt,58.8
2019,wijken,KM,Rijnbuurt,59.3
2019,wijken,KN,Prinses Irenebuurt e.o.,46.9
2019,wijken,KP,Zuidas,61
2019,wijken,KQ,Buitenveldert-West,51
2019,wijken,KR,Buitenveldert-Oost,48.9
2019,wijken,MA,Oostelijk Havengebied,63.9
2019,wijken,MB,Weesperzijde,60.8
2019,wijken,MC,Oosterparkbuurt,62.5
2019,wijken,MD,Transvaalbuurt,58.6
2019,wijken,ME,Dapperbuurt,58.4
2019,wijken,MF,Indische Buurt-West,60.8
2019,wijken,MG,Indische Buurt-Oost,58
2019,wijken,MH,Zeeburgereiland/Bovendiep,47.7
2019,wijken,MJ,IJburg-West,55.2
2019,wijken,MK,IJburg-Oost,
2019,wijken,ML,IJburg-Zuid,54.3
2019,wijken,MM,Frankendael,54.5
2019,wijken,MN,Middenmeer,49.9
2019,wijken,MP,Betondorp,53.7
2019,wijken,MQ,Omval/Overamstel,47.1
2019,wijken,NA,Oostzanerwerf,53.5
2019,wijken,NB,Noordelijke IJ-oevers-West,49.1
2019,wijken,NC,Tuindorp Oostzaan,54.5
2019,wijken,ND,Kadoelen,53.4
2019,wijken,NE,Banne Buiksloot,50.5
2019,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,50.7
2019,wijken,NG,Elzenhagen,55.2
2019,wijken,NH,Buikslotermeer,46.8
2019,wijken,NJ,Waterlandpleinbuurt,50.9
2019,wijken,NK,Volewijck,58.2
2019,wijken,NL,IJplein/Vogelbuurt,59.3
2019,wijken,NM,Tuindorp Buiksloot,55.5
2019,wijken,NN,Tuindorp Nieuwendam,52.8
2019,wijken,NP,Noordelijke IJ-oevers-Oost,61.7
2019,wijken,NQ,Waterland,52.1
2019,wijken,SA,Driemond,53.3
2019,wijken,SB,Bloemendalerpolder,
2019,wijken,SC,Weesp-Noordwest,
2019,wijken,SD,Weesp Binnenstad/Zuid,
2019,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2019,wijken,TA,Amstel III/Bullewijk,29.4
2019,wijken,TB,Venserpolder,60.6
2019,wijken,TC,Amsterdamse Poort e.o.,45.3
2019,wijken,TD,H-buurt,51.5
2019,wijken,TE,Ganzenhoef e.o.,56.3
2019,wijken,TF,Geerdinkhof/Kantershof,51.8
2019,wijken,TG,Bijlmermuseum,52.5
2019,wijken,TH,K-buurt,53
2019,wijken,TJ,Holendrecht,48.8
2019,wijken,TK,Nellestein,57.6
2019,wijken,TL,Reigersbos,56.8
2019,wijken,TM,Gein,57.5
2020,wijken,AA,Haarlemmerbuurt,61.5
2020,wijken,AB,Jordaan,62.1
2020,wijken,AC,Grachtengordel-West,58.2
2020,wijken,AD,Burgwallen-Nieuwe Zijde,64.8
2020,wijken,AE,Burgwallen-Oude Zijde,62.8
2020,wijken,AF,Nieuwmarkt/Lastage,58.9
2020,wijken,AG,Grachtengordel-Zuid,58.8
2020,wijken,AH,De Weteringschans,61.1
2020,wijken,AJ,Weesperbuurt/Plantage,58.8
2020,wijken,AK,Oostelijke Eilanden/Kadijken,59.4
2020,wijken,BA,Havens-West,56.6
2020,wijken,BB,Coenhaven/Minervahaven,
2020,wijken,EA,Sloterdijk-West,74.6
2020,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.8
2020,wijken,EC,Houthavens,66
2020,wijken,ED,De Kolenkit,54.4
2020,wijken,EE,Landlust,61.3
2020,wijken,EF,Erasmuspark,64.2
2020,wijken,EG,Centrale Markt,61.3
2020,wijken,EH,Staatsliedenbuurt,66.8
2020,wijken,EJ,Frederik Hendrikbuurt,66.9
2020,wijken,EK,Van Galenbuurt,65.2
2020,wijken,EL,Geuzenbuurt,62.9
2020,wijken,EM,Hoofdweg e.o.,63.5
2020,wijken,EN,Chassébuurt,60
2020,wijken,EP,Bellamybuurt,66.4
2020,wijken,EQ,Da Costabuurt,64.7
2020,wijken,ER,Westindische Buurt,62.5
2020,wijken,ES,Van Lennepbuurt,63
2020,wijken,ET,Overtoomse Sluis,66
2020,wijken,EU,Helmersbuurt,62.8
2020,wijken,EV,Vondelparkbuurt,53.8
2020,wijken,FA,Sloterdijk Nieuw-West,37.2
2020,wijken,FB,Geuzenveld,51.9
2020,wijken,FC,Slotermeer-West,51.9
2020,wijken,FD,Slotermeer-Noordoost,54.2
2020,wijken,FE,Slotermeer-Zuidoost,54.6
2020,wijken,FF,Lutkemeer/Ookmeer,54.7
2020,wijken,FG,De Aker,54
2020,wijken,FH,De Punt,51.1
2020,wijken,FJ,Osdorp-Midden,51.8
2020,wijken,FK,Osdorp-Oost,50.6
2020,wijken,FL,Slotervaart-Noord,51.7
2020,wijken,FM,Overtoomse Veld,53.5
2020,wijken,FN,Slotervaart-Zuid,47.9
2020,wijken,FP,Westlandgracht,54.3
2020,wijken,FQ,Sloten/Nieuw-Sloten,55.9
2020,wijken,KA,Hoofddorppleinbuurt,63.9
2020,wijken,KB,Schinkelbuurt,64.9
2020,wijken,KC,Willemspark,55.6
2020,wijken,KD,Museumkwartier,53.8
2020,wijken,KE,Oude Pijp,64
2020,wijken,KF,Nieuwe Pijp,63.5
2020,wijken,KG,Zuid Pijp,58.3
2020,wijken,KH,Stadionbuurt,59.8
2020,wijken,KJ,Apollobuurt,50.4
2020,wijken,KK,Scheldebuurt,57
2020,wijken,KL,IJselbuurt,59.8
2020,wijken,KM,Rijnbuurt,59.8
2020,wijken,KN,Prinses Irenebuurt e.o.,47.2
2020,wijken,KP,Zuidas,62
2020,wijken,KQ,Buitenveldert-West,51.2
2020,wijken,KR,Buitenveldert-Oost,49.3
2020,wijken,MA,Oostelijk Havengebied,63.7
2020,wijken,MB,Weesperzijde,60.9
2020,wijken,MC,Oosterparkbuurt,62.5
2020,wijken,MD,Transvaalbuurt,59.6
2020,wijken,ME,Dapperbuurt,58.9
2020,wijken,MF,Indische Buurt-West,61.2
2020,wijken,MG,Indische Buurt-Oost,58.8
2020,wijken,MH,Zeeburgereiland/Bovendiep,51.1
2020,wijken,MJ,IJburg-West,56.2
2020,wijken,MK,IJburg-Oost,
2020,wijken,ML,IJburg-Zuid,54.3
2020,wijken,MM,Frankendael,55.3
2020,wijken,MN,Middenmeer,50
2020,wijken,MP,Betondorp,53.7
2020,wijken,MQ,Omval/Overamstel,58
2020,wijken,NA,Oostzanerwerf,53.8
2020,wijken,NB,Noordelijke IJ-oevers-West,57
2020,wijken,NC,Tuindorp Oostzaan,54.9
2020,wijken,ND,Kadoelen,53.1
2020,wijken,NE,Banne Buiksloot,50.8
2020,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,51.4
2020,wijken,NG,Elzenhagen,50
2020,wijken,NH,Buikslotermeer,47
2020,wijken,NJ,Waterlandpleinbuurt,51.2
2020,wijken,NK,Volewijck,58.3
2020,wijken,NL,IJplein/Vogelbuurt,58.8
2020,wijken,NM,Tuindorp Buiksloot,54.9
2020,wijken,NN,Tuindorp Nieuwendam,52.3
2020,wijken,NP,Noordelijke IJ-oevers-Oost,64
2020,wijken,NQ,Waterland,51.9
2020,wijken,SA,Driemond,53.1
2020,wijken,SB,Bloemendalerpolder,
2020,wijken,SC,Weesp-Noordwest,
2020,wijken,SD,Weesp Binnenstad/Zuid,
2020,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2020,wijken,TA,Amstel III/Bullewijk,34.1
2020,wijken,TB,Venserpolder,60.8
2020,wijken,TC,Amsterdamse Poort e.o.,46.8
2020,wijken,TD,H-buurt,50.5
2020,wijken,TE,Ganzenhoef e.o.,56.1
2020,wijken,TF,Geerdinkhof/Kantershof,50.9
2020,wijken,TG,Bijlmermuseum,52.9
2020,wijken,TH,K-buurt,53.5
2020,wijken,TJ,Holendrecht,48.2
2020,wijken,TK,Nellestein,56.9
2020,wijken,TL,Reigersbos,56
2020,wijken,TM,Gein,56.7
2021,wijken,AA,Haarlemmerbuurt,60.7
2021,wijken,AB,Jordaan,61.6
2021,wijken,AC,Grachtengordel-West,57.5
2021,wijken,AD,Burgwallen-Nieuwe Zijde,65
2021,wijken,AE,Burgwallen-Oude Zijde,61.4
2021,wijken,AF,Nieuwmarkt/Lastage,57.8
2021,wijken,AG,Grachtengordel-Zuid,59.1
2021,wijken,AH,De Weteringschans,60.7
2021,wijken,AJ,Weesperbuurt/Plantage,57.9
2021,wijken,AK,Oostelijke Eilanden/Kadijken,59.3
2021,wijken,BA,Havens-West,48
2021,wijken,BB,Coenhaven/Minervahaven,32.6
2021,wijken,EA,Sloterdijk-West,74.8
2021,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.9
2021,wijken,EC,Houthavens,64.2
2021,wijken,ED,De Kolenkit,55.7
2021,wijken,EE,Landlust,61.6
2021,wijken,EF,Erasmuspark,65.1
2021,wijken,EG,Centrale Markt,62.2
2021,wijken,EH,Staatsliedenbuurt,67
2021,wijken,EJ,Frederik Hendrikbuurt,66.3
2021,wijken,EK,Van Galenbuurt,64.8
2021,wijken,EL,Geuzenbuurt,63
2021,wijken,EM,Hoofdweg e.o.,63.5
2021,wijken,EN,Chassébuurt,60.1
2021,wijken,EP,Bellamybuurt,66.9
2021,wijken,EQ,Da Costabuurt,65
2021,wijken,ER,Westindische Buurt,63
2021,wijken,ES,Van Lennepbuurt,62.9
2021,wijken,ET,Overtoomse Sluis,65.5
2021,wijken,EU,Helmersbuurt,62.4
2021,wijken,EV,Vondelparkbuurt,55
